Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Ratings,Payment_Method
2026-01-07,20:54:43,CNR4752256449,Success,CUS91044,Cab Economy,Lal Kothi,Pratap Nagar,5.34,13.14,0,0,0,,1204,5.76,4.5,4.74,Net Banking
2026-01-02,16:38:06,CNR2654891692,Success,CUS11168,Auto,Patrakar Colony,Chitrakoot,11.27,3.89,0,0,0,,853,14.97,3.62,4.77,Cash
2026-01-26,15:58:11,CNR9526111133,Cancelled by Driver,CUS57255,Bike,Chandpole,Jagatpura,,,0,1,0,,764,,,,UPI
2026-01-17,08:43:27,CNR4496700674,Cancelled by Customer,CUS12732,Cab XL,Chitrakoot,Sodala,,,1,0,0,,426,,,,Wallet
2026-01-13,18:41:27,CNR5055288732,Success,CUS53700,Cab Economy,Brahmpuri,Vidhyadhar Nagar,11.04,3.84,0,0,0,,324,12.38,4.08,3.5,Wallet
2026-01-21,20:31:51,CNR9780453311,Success,CUS41878,Auto,Sodala,Jhotwara,8.49,9.46,0,0,0,,758,11.4,4.57,4.36,UPI
2026-01-10,07:51:42,CNR4768842275,Success,CUS15142,Cab Premium,Sanganer,Mansarovar,6.74,6.49,0,0,0,,190,10.58,3.7,3.91,UPI
2026-01-16,19:55:11,CNR7011456898,Success,CUS26714,Bike,Ramganj,Ghat Gate,8.1,9.5,0,0,0,,243,17.05,3.91,4.69,Credit Card
2026-01-09,01:20:00,CNR5917992341,Success,CUS19511,Cab Priority,C-Scheme,Civil Lines,6.38,3.26,0,0,0,,884,14.83,4.03,4.52,UPI
2026-01-01,05:13:27,CNR1407694912,Incomplete,CUS83595,Cab XL,Bani Park,Brahmpuri,,,0,0,1,Other Issue,368,,,,Debit Card
2026-01-27,07:41:56,CNR3032197629,Success,CUS12918,Bike,Raja Park,Jawahar Nagar,10.69,12.72,0,0,0,,304,12.36,3.93,4.3,UPI
2026-01-05,17:32:12,CNR5956196007,Cancelled by Driver,CUS83901,Auto,Brahmpuri,Ghat Gate,,,0,1,0,,443,,,,Wallet
2026-01-07,11:58:51,CNR4069144937,Cancelled by Driver,CUS53327,Cab XL,Brahmpuri,Civil Lines,,,0,1,0,,402,,,,Cash
2026-01-07,08:55:37,CNR2818645751,Success,CUS51144,Auto,C-Scheme,Ramganj,5.16,8.08,0,0,0,,140,10.22,4.03,4.56,Net Banking
2026-01-16,07:44:33,CNR4262864834,Success,CUS34135,Cab Premium,Malviya Nagar,Mansarovar,9.31,5.35,0,0,0,,668,11.34,4.43,4.84,UPI
2026-01-06,13:53:50,CNR7599176801,Success,CUS54735,Cab XL,Subhash Chowk,Patrakar Colony,10.86,5.39,0,0,0,,695,4.25,3.62,4.61,UPI
2026-01-07,09:08:02,CNR8249934351,Cancelled by Driver,CUS96552,Cab XL,Gopalpura,Vaishali Nagar,,,0,1,0,,608,,,,Net Banking
2026-01-23,19:17:04,CNR4613256581,Success,CUS41395,Auto,Sodala,Jhotwara,6.15,12.45,0,0,0,,213,7.41,4.77,4.97,UPI
2026-01-16,00:07:05,CNR4895123722,Success,CUS41632,Cab XL,Mansarovar,Jawahar Nagar,8.74,9.94,0,0,0,,188,16.31,4.47,4.8,Net Banking
2026-01-02,15:05:11,CNR1463855553,Success,CUS24070,Auto,Vaishali Nagar,Sindhi Camp,9.02,12.68,0,0,0,,146,17.56,4.69,4.05,Wallet
2026-01-23,17:55:48,CNR4216407216,Success,CUS25692,Cab Premium,Amer,Tilak Nagar,7.16,9.62,0,0,0,,629,12.28,3.57,4.57,Net Banking
2026-01-06,23:55:51,CNR8156432299,Success,CUS84902,Cab Priority,Amer,Gopalpura,9.7,8.42,0,0,0,,468,4.05,4.07,4.26,Wallet
2026-01-16,11:23:03,CNR3905643285,Cancelled by Driver,CUS19671,Cab Premium,Barkat Nagar,Civil Lines,,,0,1,0,,492,,,,Cash
2026-01-16,20:13:28,CNR1042039150,Success,CUS85087,Auto,Chandpole,Transport Nagar,6.93,3.23,0,0,0,,910,5.51,3.56,3.99,Cash
2026-01-24,09:38:30,CNR2776573849,Cancelled by Driver,CUS36121,Auto,MI Road,Murlipura,,,0,1,0,,319,,,,Cash
2026-01-09,07:50:05,CNR4022727929,Success,CUS67271,Auto,Narayan Singh Circle,Patrakar Colony,4.18,6.84,0,0,0,,357,15.76,3.68,3.76,Credit Card
2026-01-24,13:39:41,CNR7083595362,Cancelled by Driver,CUS26517,Cab Premium,Shastri Nagar,JLN Marg,,,0,1,0,,140,,,,Debit Card
2026-01-07,08:56:39,CNR1607856363,Success,CUS79064,Cab Economy,Bapu Nagar,Kukas,4.85,13.97,0,0,0,,354,17.34,4.16,3.51,Net Banking
2026-01-11,20:50:22,CNR2762464718,Success,CUS62110,Cab XL,Sodala,Chitrakoot,2.2,12.44,0,0,0,,353,4.36,4.7,3.68,UPI
2026-01-30,06:28:36,CNR1062779748,Success,CUS23225,Cab XL,Pratap Nagar,C-Scheme,3.17,12.0,0,0,0,,333,12.29,4.96,4.53,UPI
2026-01-07,01:17:27,CNR3507590843,Success,CUS12674,Cab Premium,Chandpole,VKI Area,8.62,14.5,0,0,0,,92,3.04,4.98,4.32,Net Banking
2026-01-12,08:15:04,CNR6273761565,Success,CUS42114,Cab Economy,Bani Park,Tonk Road,7.91,3.49,0,0,0,,367,16.38,4.75,3.76,Debit Card
2026-01-07,12:57:26,CNR1192123392,Success,CUS61137,Bike,Chitrakoot,Sanganer,6.94,11.27,0,0,0,,263,12.17,4.85,4.21,Net Banking
2026-01-17,23:30:16,CNR3994432381,Success,CUS13977,Auto,Lal Kothi,Govindpuri,9.81,8.6,0,0,0,,377,17.64,4.2,3.94,UPI
2026-01-13,18:44:09,CNR9507762329,Cancelled by Driver,CUS25852,Bike,Tilak Nagar,Vidhyadhar Nagar,,,0,1,0,,861,,,,UPI
2026-01-23,17:17:39,CNR8874674571,Success,CUS52642,Cab Priority,Sanganer,VKI Area,6.08,8.14,0,0,0,,936,8.75,4.06,4.23,Wallet
2026-01-23,00:43:11,CNR9589490580,Success,CUS30101,Cab Priority,Jhotwara,Sanganer,6.96,9.8,0,0,0,,457,4.29,3.74,3.91,Net Banking
2026-01-23,04:19:20,CNR5640331724,Success,CUS15272,Cab Premium,Raja Park,Lal Kothi,6.05,3.91,0,0,0,,423,13.96,3.52,4.39,Credit Card
2026-01-28,17:54:08,CNR2391544282,Success,CUS65825,Auto,Vidhyadhar Nagar,Mansarovar,10.57,5.94,0,0,0,,382,3.51,4.93,4.66,Debit Card
2026-01-16,18:15:16,CNR1663004336,Success,CUS83153,Cab Priority,Gopalpura,Ghat Gate,4.02,7.48,0,0,0,,272,11.89,4.81,3.99,Debit Card
2026-01-04,22:27:22,CNR2185282035,Success,CUS93565,Cab Priority,Amer,Ghat Gate,5.53,12.87,0,0,0,,809,16.74,3.96,3.51,Cash
2026-01-29,07:31:31,CNR3183613143,Success,CUS40480,Cab XL,Ghat Gate,Tilak Nagar,4.48,12.72,0,0,0,,502,2.48,4.02,3.76,UPI
2026-01-29,17:53:32,CNR6900549546,Success,CUS72867,Auto,MI Road,VKI Area,9.84,13.32,0,0,0,,954,3.06,4.23,3.88,Credit Card
2026-01-01,21:57:22,CNR7636309019,Success,CUS35155,Cab XL,Hasanpura,Shastri Nagar,7.52,8.85,0,0,0,,695,16.83,3.8,4.81,UPI
2026-01-16,00:35:31,CNR7705564583,Cancelled by Driver,CUS21090,Cab Priority,Lal Kothi,Sawai Ram Singh Road,,,0,1,0,,930,,,,Credit Card
2026-01-16,13:14:15,CNR9114931895,Success,CUS81884,Bike,Jhotwara,Mahesh Nagar,10.71,11.58,0,0,0,,413,1.6,4.31,3.98,UPI
2026-01-13,04:15:07,CNR5899611872,Success,CUS43351,Auto,Hasanpura,Vaishali Nagar,9.13,10.13,0,0,0,,915,7.68,4.08,4.35,Net Banking
2026-01-19,17:42:40,CNR9837476767,Cancelled by Customer,CUS55428,Bike,Sawai Ram Singh Road,Govindpuri,,,1,0,0,,842,,,,Credit Card
2026-01-22,00:09:06,CNR6025831389,Success,CUS52413,Cab Priority,Adarsh Nagar,Malviya Nagar,3.35,8.79,0,0,0,,213,16.51,4.64,3.53,Cash
2026-01-22,14:59:46,CNR9710679068,Success,CUS18819,Cab Priority,Malviya Nagar,Narayan Singh Circle,11.09,7.53,0,0,0,,487,17.41,4.92,3.92,Credit Card
2026-01-17,06:16:28,CNR3005378404,Success,CUS35144,Bike,Ajmer Road,Sawai Ram Singh Road,5.11,13.44,0,0,0,,343,16.13,3.94,3.89,UPI
2026-01-26,05:20:10,CNR5888314608,Success,CUS38336,Auto,Pratap Nagar,Pratap Nagar,11.77,5.71,0,0,0,,330,11.3,4.02,3.71,Debit Card
2026-01-15,02:08:48,CNR9814865459,Success,CUS12910,Bike,Ajmer Road,Mansarovar,9.93,5.51,0,0,0,,835,8.09,4.31,4.07,Net Banking
2026-01-22,04:13:48,CNR4379933170,Success,CUS40599,Auto,Barkat Nagar,Shyam Nagar,9.95,12.12,0,0,0,,220,12.75,4.84,3.94,Cash
2026-01-20,01:52:35,CNR5174547163,Cancelled by Driver,CUS78444,Bike,Subhash Chowk,Barkat Nagar,,,0,1,0,,476,,,,Net Banking
2026-01-27,15:40:06,CNR4798073314,Success,CUS53245,Cab Economy,Subhash Chowk,Malviya Nagar,11.24,6.88,0,0,0,,271,5.44,4.12,4.44,UPI
2026-01-26,01:10:32,CNR4545171338,Success,CUS22841,Cab Priority,C-Scheme,Patrakar Colony,11.71,7.94,0,0,0,,768,3.96,4.96,4.79,Net Banking
2026-01-02,21:51:36,CNR1078047508,Success,CUS14280,Auto,Ajmer Road,Chandpole,4.65,4.17,0,0,0,,499,12.86,3.51,4.37,Cash
2026-01-08,22:53:49,CNR3218875469,Success,CUS23187,Auto,Mahesh Nagar,Subhash Chowk,11.65,4.3,0,0,0,,585,2.59,3.62,4.69,Credit Card
2026-01-12,12:50:26,CNR1068193620,Success,CUS31457,Auto,Pratap Nagar,MI Road,9.25,5.53,0,0,0,,317,2.28,3.59,4.81,Wallet
2026-01-17,15:00:55,CNR7405235130,Success,CUS78171,Cab Priority,Kukas,Adarsh Nagar,7.95,13.39,0,0,0,,132,12.68,4.01,3.9,Credit Card
2026-01-17,13:00:34,CNR6073542920,Incomplete,CUS44744,Cab Economy,Patrakar Colony,Hasanpura,,,0,0,1,Customer Demand,790,,,,Debit Card
2026-01-14,00:21:20,CNR1511312324,Cancelled by Customer,CUS83049,Cab XL,Triveni Nagar,Sawai Ram Singh Road,,,1,0,0,,500,,,,Credit Card
2026-01-10,17:03:25,CNR3890522310,Cancelled by Customer,CUS98771,Auto,JLN Marg,Brahmpuri,,,1,0,0,,473,,,,UPI
2026-01-14,08:24:31,CNR7989723013,Success,CUS80327,Cab XL,Barkat Nagar,Shyam Nagar,2.24,12.21,0,0,0,,823,17.54,3.54,3.54,Wallet
2026-01-21,20:13:12,CNR4919871574,Cancelled by Driver,CUS62274,Cab XL,C-Scheme,Bani Park,,,0,1,0,,173,,,,UPI
2026-01-07,02:00:10,CNR4864479600,Cancelled by Driver,CUS78468,Cab Priority,Mahesh Nagar,Mahesh Nagar,,,0,1,0,,558,,,,UPI
2026-01-21,04:56:15,CNR4981326426,Cancelled by Driver,CUS99814,Auto,Shastri Nagar,Lal Kothi,,,0,1,0,,222,,,,UPI
2026-01-01,05:30:46,CNR5662950790,Success,CUS62717,Cab Premium,Jhotwara,Pratap Nagar,2.63,3.92,0,0,0,,491,12.75,4.42,4.91,Net Banking
2026-01-24,17:26:27,CNR2975949250,Success,CUS26984,Cab Premium,Raja Park,Sitapura,7.29,5.25,0,0,0,,523,11.49,4.13,3.55,Wallet
2026-01-01,22:16:37,CNR1121666941,Success,CUS13436,Cab Priority,Raja Park,C-Scheme,11.01,9.95,0,0,0,,963,2.28,4.91,4.69,UPI
2026-01-03,18:59:34,CNR4591920818,Cancelled by Customer,CUS80188,Cab XL,C-Scheme,Jagatpura,,,1,0,0,,230,,,,Credit Card
2026-01-31,21:01:54,CNR2602987061,Success,CUS29693,Auto,Mahesh Nagar,Chitrakoot,5.7,14.44,0,0,0,,334,5.72,4.77,4.11,Net Banking
2026-01-12,16:13:36,CNR9061576345,Cancelled by Driver,CUS96784,Cab Priority,Shyam Nagar,C-Scheme,,,0,1,0,,300,,,,Credit Card
2026-01-12,07:18:28,CNR4914051519,Cancelled by Customer,CUS14664,Cab Premium,Sindhi Camp,Mahesh Nagar,,,1,0,0,,243,,,,Net Banking
2026-01-18,12:40:13,CNR8691733334,Success,CUS99032,Cab Economy,Sodala,Tonk Road,5.38,9.63,0,0,0,,370,2.5,4.79,4.36,Net Banking
2026-01-22,01:59:44,CNR1629085611,Incomplete,CUS72706,Bike,Civil Lines,Malviya Nagar,,,0,0,1,Vehicle Breakdown,583,,,,Debit Card
2026-01-05,10:42:47,CNR3576074407,Cancelled by Customer,CUS72966,Cab Priority,Adarsh Nagar,Amer,,,1,0,0,,606,,,,Credit Card
2026-01-09,15:51:03,CNR5972451204,Cancelled by Driver,CUS88195,Cab XL,Lal Kothi,Narayan Singh Circle,,,0,1,0,,531,,,,Net Banking
2026-01-10,05:09:32,CNR2992612694,Cancelled by Driver,CUS43905,Bike,Ramganj,MI Road,,,0,1,0,,274,,,,Cash
2026-01-05,23:45:56,CNR1670613020,Success,CUS79812,Cab Priority,Sodala,Jhotwara,7.67,3.44,0,0,0,,863,6.89,3.86,4.3,UPI
2026-01-30,00:07:36,CNR5596002364,Success,CUS79729,Cab XL,Chitrakoot,Tonk Road,3.28,12.26,0,0,0,,406,12.49,3.85,4.41,Wallet
2026-01-07,20:37:49,CNR1860404070,Cancelled by Customer,CUS69773,Cab Premium,Kukas,Triveni Nagar,,,1,0,0,,142,,,,Net Banking
2026-01-16,19:03:51,CNR8578286588,Incomplete,CUS78269,Cab Priority,Chandpole,Kalwar Road,,,0,0,1,Other Issue,469,,,,UPI
2026-01-07,11:42:38,CNR5008512478,Success,CUS47130,Cab Economy,Barkat Nagar,Malviya Nagar,11.57,4.86,0,0,0,,252,11.39,4.77,4.6,UPI
2026-01-29,04:25:38,CNR7681423178,Success,CUS28689,Cab Economy,C-Scheme,Lal Kothi,6.48,13.16,0,0,0,,876,16.73,4.56,4.07,Cash
2026-01-10,10:03:21,CNR1667233476,Cancelled by Driver,CUS12908,Cab XL,Adarsh Nagar,Amer,,,0,1,0,,126,,,,UPI
2026-01-09,06:11:05,CNR8773474001,Success,CUS42679,Cab Economy,Jagatpura,Bapu Nagar,11.13,11.28,0,0,0,,167,8.23,4.55,4.03,Debit Card
2026-01-01,05:03:25,CNR2776283766,Incomplete,CUS75166,Cab XL,Barkat Nagar,Adarsh Nagar,,,0,0,1,Customer Demand,113,,,,Cash
2026-01-17,09:17:25,CNR4152304948,Incomplete,CUS54557,Cab XL,Shastri Nagar,Jagatpura,,,0,0,1,Customer Demand,440,,,,Wallet
2026-01-03,00:21:10,CNR5071373886,Success,CUS61610,Auto,Sawai Ram Singh Road,JLN Marg,7.04,6.26,0,0,0,,104,4.52,3.88,4.19,Debit Card
2026-01-03,02:45:39,CNR2156739168,Success,CUS29303,Cab Premium,Ghat Gate,Chitrakoot,11.3,12.81,0,0,0,,442,9.53,3.52,3.66,Cash
2026-01-14,22:53:02,CNR8968279835,Success,CUS96911,Cab Economy,Kukas,JLN Marg,8.77,8.24,0,0,0,,344,13.25,4.21,4.86,Wallet
2026-01-11,02:18:01,CNR2543014293,Success,CUS87128,Cab XL,C-Scheme,Subhash Chowk,2.26,13.66,0,0,0,,231,12.39,4.2,4.29,Net Banking
2026-01-07,11:04:16,CNR9962780753,Success,CUS73207,Cab XL,Transport Nagar,Khatipura,2.52,4.06,0,0,0,,607,4.52,3.51,4.11,Credit Card
2026-01-25,16:57:49,CNR1180528262,Success,CUS32830,Cab Economy,Narayan Singh Circle,Raja Park,7.63,8.84,0,0,0,,220,4.29,4.61,3.52,Credit Card
2026-01-14,08:12:19,CNR2849982302,Success,CUS43343,Cab XL,Gopalpura,Subhash Chowk,7.2,8.89,0,0,0,,394,14.86,3.52,4.12,Net Banking
2026-01-28,19:56:12,CNR3118836428,Success,CUS71561,Auto,Sodala,Vidhyadhar Nagar,7.14,7.34,0,0,0,,479,14.21,4.63,4.03,Wallet
2026-01-12,19:47:36,CNR4078951984,Cancelled by Customer,CUS92471,Cab XL,Shastri Nagar,Kalwar Road,,,1,0,0,,393,,,,Debit Card
2026-01-29,16:06:43,CNR4176623609,Success,CUS72806,Auto,Jhotwara,Tonk Road,5.48,6.07,0,0,0,,822,15.85,3.8,4.5,Wallet
2026-01-27,15:22:51,CNR4885119001,Incomplete,CUS88593,Cab Economy,Raja Park,Bapu Nagar,,,0,0,1,Customer Demand,832,,,,Wallet
2026-01-26,06:15:39,CNR6973231255,Success,CUS48252,Cab Economy,Lal Kothi,VKI Area,6.36,10.38,0,0,0,,365,13.75,4.76,3.54,Wallet
2026-01-07,02:41:34,CNR7970984994,Cancelled by Driver,CUS47931,Bike,Kalwar Road,Sanganer,,,0,1,0,,285,,,,Credit Card
2026-01-26,13:44:59,CNR4399096566,Cancelled by Customer,CUS16175,Auto,Triveni Nagar,Jawahar Nagar,,,1,0,0,,182,,,,UPI
2026-01-29,11:41:27,CNR2847420427,Incomplete,CUS45088,Auto,Ajmer Road,Bani Park,,,0,0,1,Other Issue,609,,,,Wallet
2026-01-18,22:10:23,CNR7452548623,Success,CUS27897,Cab Priority,Shyam Nagar,Triveni Nagar,5.64,3.62,0,0,0,,121,11.4,4.47,4.51,UPI
2026-01-07,01:48:07,CNR6169755912,Incomplete,CUS18778,Cab XL,Barkat Nagar,Tonk Road,,,0,0,1,Vehicle Breakdown,425,,,,Debit Card
2026-01-17,16:47:13,CNR8537164526,Cancelled by Driver,CUS26172,Cab XL,Mansarovar,Adarsh Nagar,,,0,1,0,,98,,,,Debit Card
2026-01-01,07:07:06,CNR3833905110,Cancelled by Driver,CUS42402,Bike,Vidhyadhar Nagar,Ramganj,,,0,1,0,,371,,,,Wallet
2026-01-13,02:20:18,CNR9176690801,Success,CUS11063,Cab Premium,Subhash Chowk,Mansarovar,9.51,11.63,0,0,0,,473,12.05,4.1,4.89,Wallet
2026-01-04,19:08:56,CNR3692137321,Success,CUS37413,Cab Priority,Mansarovar,VKI Area,2.6,4.42,0,0,0,,242,10.87,3.65,4.61,Wallet
2026-01-10,01:15:44,CNR7377849123,Success,CUS34249,Auto,Nirman Nagar,Tilak Nagar,4.8,3.64,0,0,0,,200,8.4,4.46,3.53,Debit Card
2026-01-21,20:01:02,CNR2605689755,Success,CUS91449,Cab Premium,Chandpole,Civil Lines,5.58,3.15,0,0,0,,420,16.66,4.13,4.5,Net Banking
2026-01-04,09:26:01,CNR5039245815,Success,CUS92641,Cab Economy,VKI Area,Chandpole,5.2,5.51,0,0,0,,352,11.35,4.57,4.24,Cash
2026-01-08,23:55:40,CNR2791865205,Success,CUS52965,Cab XL,Nirman Nagar,Chitrakoot,11.78,4.53,0,0,0,,367,16.39,4.26,3.8,Credit Card
2026-01-14,11:22:43,CNR7068116939,Incomplete,CUS65921,Bike,Chandpole,Hasanpura,,,0,0,1,Customer Demand,744,,,,Credit Card
2026-01-25,21:59:20,CNR4246315019,Success,CUS30171,Cab Premium,Amer,Bani Park,8.2,12.04,0,0,0,,384,15.65,3.88,4.38,UPI
2026-01-12,12:34:06,CNR6193855686,Cancelled by Driver,CUS70702,Cab Priority,Malviya Nagar,JLN Marg,,,0,1,0,,908,,,,Net Banking
2026-01-13,10:09:01,CNR3377376910,Cancelled by Customer,CUS20864,Cab XL,Transport Nagar,Shastri Nagar,,,1,0,0,,258,,,,Net Banking
2026-01-01,13:10:21,CNR9257180877,Success,CUS44931,Cab Premium,Mahesh Nagar,Mansarovar,2.82,5.52,0,0,0,,603,10.79,4.6,3.89,Wallet
2026-01-22,10:04:59,CNR7671389722,Success,CUS34821,Cab XL,Sawai Ram Singh Road,Sanganer,4.71,12.25,0,0,0,,216,11.4,4.69,4.64,Credit Card
2026-01-09,16:14:21,CNR7639117642,Success,CUS63560,Cab Premium,Sanganer,JLN Marg,2.89,4.15,0,0,0,,301,8.11,4.05,4.53,UPI
2026-01-28,22:55:02,CNR7306289461,Success,CUS78682,Cab Premium,Narayan Singh Circle,Raja Park,9.72,3.32,0,0,0,,474,11.49,3.58,3.77,UPI
2026-01-10,01:31:43,CNR2594039530,Incomplete,CUS93886,Cab Priority,Triveni Nagar,Sodala,,,0,0,1,Vehicle Breakdown,169,,,,Debit Card
2026-01-30,08:13:55,CNR7721978682,Success,CUS98834,Cab Priority,Amer,Murlipura,3.43,3.58,0,0,0,,496,12.29,3.95,4.34,Debit Card
2026-01-18,21:55:38,CNR2389538667,Success,CUS83923,Cab Economy,Bapu Nagar,Vidhyadhar Nagar,4.07,13.78,0,0,0,,492,10.53,4.9,4.95,Credit Card
2026-01-25,12:59:53,CNR7208862533,Success,CUS29680,Cab Premium,Lal Kothi,Adarsh Nagar,3.18,10.35,0,0,0,,292,15.12,4.78,3.77,Credit Card
2026-01-28,17:23:10,CNR6334676269,Cancelled by Driver,CUS10680,Bike,Kukas,MI Road,,,0,1,0,,463,,,,Net Banking
2026-01-21,11:24:14,CNR5575329273,Success,CUS19074,Auto,Jagatpura,Murlipura,2.18,7.8,0,0,0,,378,3.4,3.8,3.73,Cash
2026-01-23,05:42:32,CNR7472310450,Success,CUS50322,Auto,Vidhyadhar Nagar,Khatipura,9.62,7.95,0,0,0,,96,6.09,4.04,4.83,Wallet
2026-01-29,15:36:29,CNR8234079222,Cancelled by Driver,CUS66454,Cab Economy,Triveni Nagar,Chitrakoot,,,0,1,0,,430,,,,UPI
2026-01-25,17:12:59,CNR8123028044,Cancelled by Driver,CUS14410,Cab Priority,Sawai Ram Singh Road,Chitrakoot,,,0,1,0,,276,,,,UPI
2026-01-25,00:23:32,CNR4556345696,Success,CUS10387,Cab Economy,Ajmer Road,JLN Marg,10.2,5.22,0,0,0,,840,5.84,3.84,3.96,Cash
2026-01-03,07:24:56,CNR6660538235,Success,CUS33063,Cab XL,Barkat Nagar,Malviya Nagar,4.86,9.81,0,0,0,,269,16.4,4.66,4.15,UPI
2026-01-10,16:22:56,CNR8128330927,Incomplete,CUS59629,Bike,Kukas,Bapu Nagar,,,0,0,1,Customer Demand,145,,,,Net Banking
2026-01-20,16:07:34,CNR3967504700,Success,CUS51449,Cab Priority,Tilak Nagar,Shastri Nagar,9.42,12.99,0,0,0,,305,7.09,4.04,3.89,Net Banking
2026-01-08,01:47:38,CNR9454504927,Success,CUS31864,Cab Premium,Ramganj,Murlipura,7.47,14.35,0,0,0,,316,13.58,4.28,3.73,Credit Card
2026-01-17,16:59:59,CNR1473823799,Success,CUS27886,Cab XL,Patrakar Colony,Pratap Nagar,3.16,5.36,0,0,0,,400,10.02,4.64,4.98,Debit Card
2026-01-27,11:09:22,CNR3423320776,Success,CUS55231,Bike,Ghat Gate,Shyam Nagar,11.81,13.9,0,0,0,,880,4.22,4.42,4.65,Credit Card
2026-01-06,19:14:09,CNR4987199854,Success,CUS50899,Cab Priority,Ramganj,Sodala,9.65,5.03,0,0,0,,1390,15.59,3.97,4.76,Cash
2026-01-07,21:42:24,CNR5436703190,Cancelled by Customer,CUS97956,Cab Economy,Tonk Road,Kalwar Road,,,1,0,0,,236,,,,Credit Card
2026-01-05,14:03:43,CNR7184550436,Success,CUS42570,Bike,Nirman Nagar,Murlipura,9.09,6.27,0,0,0,,89,15.55,3.81,4.83,UPI
2026-01-18,15:50:05,CNR2987492084,Cancelled by Customer,CUS22478,Cab Priority,Vidhyadhar Nagar,Ajmer Road,,,1,0,0,,470,,,,Wallet
2026-01-07,13:39:03,CNR2907197470,Success,CUS26774,Cab Economy,Sawai Ram Singh Road,Subhash Chowk,3.12,4.65,0,0,0,,283,16.98,4.07,4.2,Debit Card
2026-01-21,06:40:06,CNR6091205616,Success,CUS60143,Cab Economy,Sodala,Kukas,10.0,5.12,0,0,0,,574,13.25,4.31,4.86,Debit Card
2026-01-11,03:37:48,CNR5738176749,Cancelled by Customer,CUS90948,Cab Premium,Patrakar Colony,Sitapura,,,1,0,0,,259,,,,Wallet
2026-01-18,04:40:29,CNR9429989752,Cancelled by Customer,CUS33495,Cab Priority,Murlipura,Chandpole,,,1,0,0,,343,,,,Debit Card
2026-01-04,18:35:47,CNR8247375694,Incomplete,CUS66437,Auto,Pratap Nagar,Khatipura,,,0,0,1,Customer Demand,399,,,,Cash
2026-01-19,19:39:40,CNR2692500224,Cancelled by Driver,CUS26827,Bike,Lal Kothi,Narayan Singh Circle,,,0,1,0,,441,,,,Debit Card
2026-01-02,21:03:50,CNR5810659281,Cancelled by Driver,CUS50919,Cab Economy,VKI Area,Jawahar Nagar,,,0,1,0,,733,,,,Wallet
2026-01-18,15:46:49,CNR1630926119,Success,CUS70377,Cab Priority,Mahesh Nagar,Lal Kothi,11.06,7.5,0,0,0,,482,8.43,4.66,3.99,Net Banking
2026-01-09,10:06:52,CNR2596228463,Success,CUS23892,Cab Economy,Shastri Nagar,Vaishali Nagar,10.75,9.24,0,0,0,,277,10.43,4.17,4.39,Cash
2026-01-06,11:17:29,CNR3835679069,Cancelled by Driver,CUS44045,Cab XL,Sanganer,Mansarovar,,,0,1,0,,189,,,,UPI
2026-01-01,12:39:16,CNR6065118233,Incomplete,CUS86423,Cab XL,Tonk Road,Amer,,,0,0,1,Customer Demand,370,,,,Debit Card
2026-01-11,12:39:28,CNR3544589212,Cancelled by Customer,CUS20039,Cab Premium,Durgapura,Kukas,,,1,0,0,,156,,,,Net Banking
2026-01-18,04:57:05,CNR2496270396,Success,CUS82363,Cab Priority,Lal Kothi,Kukas,6.77,8.95,0,0,0,,465,2.64,4.4,4.32,Debit Card
2026-01-09,04:35:45,CNR1032789937,Cancelled by Driver,CUS14470,Cab XL,Lal Kothi,Shyam Nagar,,,0,1,0,,156,,,,UPI
2026-01-21,23:59:39,CNR1105524089,Incomplete,CUS86646,Bike,Kalwar Road,Bapu Nagar,,,0,0,1,Customer Demand,233,,,,Net Banking
2026-01-03,02:24:50,CNR4693261281,Success,CUS19456,Cab Economy,Pratap Nagar,Shastri Nagar,5.51,11.84,0,0,0,,642,2.93,4.78,3.53,Net Banking
2026-01-25,13:01:54,CNR6172856879,Success,CUS82674,Auto,Amer,Mahesh Nagar,10.54,4.02,0,0,0,,1004,11.29,4.12,4.59,Debit Card
2026-01-02,23:20:54,CNR1041204580,Success,CUS44091,Cab Premium,Malviya Nagar,Raja Park,4.54,4.98,0,0,0,,779,3.09,3.72,4.3,Cash
2026-01-25,15:46:34,CNR3913710398,Cancelled by Driver,CUS68664,Cab XL,Amer,Hasanpura,,,0,1,0,,221,,,,Credit Card
2026-01-16,16:34:20,CNR3626401149,Success,CUS84333,Cab XL,Pratap Nagar,Nirman Nagar,5.26,8.73,0,0,0,,930,11.94,4.24,4.71,Cash
2026-01-08,21:12:51,CNR7104713881,Success,CUS92548,Auto,Ghat Gate,Barkat Nagar,5.33,12.22,0,0,0,,955,12.55,3.85,4.87,Credit Card
2026-01-02,06:41:28,CNR1650094770,Success,CUS75316,Auto,Murlipura,Barkat Nagar,3.47,7.08,0,0,0,,382,16.82,4.84,4.05,Credit Card
2026-01-13,05:22:00,CNR3668099529,Success,CUS37889,Cab XL,Sawai Ram Singh Road,Civil Lines,10.05,7.81,0,0,0,,974,17.54,4.11,4.71,Net Banking
